graph_id,source,n,k_true,algo,params,nmi,n_clusters,entropy,gini,cluster_size_min,cluster_size_max,cluster_size_mean,cluster_size_std,size_ratio,imbalance,graph_n_nodes,graph_n_edges,graph_density,graph_avg_degree,graph_degree_std,graph_degree_max,within_edge_fraction,between_edge_fraction,cluster_density_mean,cluster_density_std,cluster_density_min,cluster_internal_deg_mean,conductance_mean,conductance_std,conductance_min,conductance_max,modularity,normalized_cut,coverage
sbm_5c_200_clear_s0,sbm,1000,5,LabelProp,{'seed': 4},0.7918756684685213,3,1.0549201679831441,0.6399999999999999,200,400,333.3333333333333,94.28090415820634,0.4999999999999987,0.2828427124746182,1000,11983,0.02398998998998999,23.966,4.5948714889537445,38,0.8640574146707835,0.13594258532921638,0.0681323702892071,0.02214296879861912,0.05244360902255639,20.555000000000003,0.1430416471160949,0.025320319582565812,0.1243469174503657,0.1788381742738589,0.5045028079467415,0.13594258532921638,0.8640574146707835
sbm_5c_200_clear_s0,sbm,1000,5,Spectral,{'k': 2},0.4743509876140318,2,0.5004024235361879,0.31999999999999984,200,800,500.0,300.0,0.24999999999999967,0.5999999999999988,1000,11983,0.02398998998998999,23.966,4.5948714889537445,38,0.9364099140448968,0.06359008595510306,0.06554886447255048,0.03681294457267564,0.028735919899874843,21.665,0.15756823821339946,0.0,0.15756823821339946,0.15756823821339946,0.25854657139701975,0.06359008595510306,0.9364099140448968
sbm_5c_200_clear_s0,sbm,1000,5,Spectral,{'k': 3},0.7424834172925041,3,0.9502705392302345,0.5599999999999999,200,600,333.3333333333333,188.56180831641268,0.33333333333333276,0.5656854249492363,1000,11983,0.02398998998998999,23.966,4.5948714889537445,38,0.8850037553200366,0.11499624467996326,0.08010261845305176,0.030877157794103917,0.03643850862548692,20.798888888888893,0.14863886142490454,0.017568303097723767,0.12409513960703203,0.16425320645428212,0.44777611978871645,0.11499624467996326,0.8850037553200366
sbm_5c_200_clear_s0,sbm,1000,5,Spectral,{'k': 5},1.0,5,1.6094379124291003,0.7999999999999999,200,200,200.0,0.0,0.999999999999995,0.0,1000,11983,0.02398998998998999,23.966,4.5948714889537445,38,0.8312609530167736,0.1687390469832262,0.10011055276381911,0.0015437526168779847,0.0985929648241206,19.922,0.16876845589003006,0.007255442872073869,0.15756823821339946,0.1788381742738589,0.6312429910494707,0.1687390469832262,0.8312609530167736
sbm_5c_200_clear_s0,sbm,1000,5,Spectral,{'k': 8},0.8944090738514806,8,1.9653359825694845,0.846542,50,200,125.0,59.64268605621313,0.24999999999999875,0.4771414884497012,1000,11983,0.02398998998998999,23.966,4.5948714889537445,38,0.6619377451389468,0.3380622548610531,0.1179829925610357,0.02593755287010151,0.09280037400654509,13.527856984007881,0.43466129210890353,0.20705892040706944,0.15756823821339946,0.6461405030355589,0.5078937073006755,0.3380622548610531,0.6619377451389468
sbm_5c_200_clear_s0,sbm,1000,5,Spectral,{'k': 10},0.8455906790036982,10,2.1848248062461564,0.8728779999999999,59,200,100.0,52.078786468196434,0.29499999999999854,0.5207878646819591,1000,11983,0.02398998998998999,23.966,4.5948714889537445,38,0.5763998998581322,0.4236001001418676,0.12062452294175478,0.020478837661525768,0.09771825396825393,11.418029031591365,0.522921804564896,0.1969554272998762,0.15756823821339946,0.7419777341191875,0.44864105829526824,0.4236001001418676,0.5763998998581322
sbm_5c_200_clear_s0,sbm,1000,5,GreedyMod,{},0.984347999232397,5,1.6094129120749203,0.79999,198,202,200.0,1.4142135623730951,0.9801980198019754,0.007071067811865441,1000,11983,0.02398998998998999,23.966,4.5948714889537445,38,0.8286739547692563,0.17132604523074352,0.09980364077919235,0.0016594836112319691,0.09791044776119404,19.859954845045745,0.17136361209961065,0.007237754459365566,0.1602300739523418,0.1822148348223561,0.6286509507484764,0.17132604523074352,0.8286739547692563
sbm_5c_200_moderate_s0,sbm,1000,5,Louvain,{'resolution': 0.5},0.41535588247443644,96,3.0560175172168083,0.8633379999999999,1,304,10.416666666666666,36.26369473117094,0.0032894736842105153,3.4813146941920765,1000,13053,0.02613213213213213,26.106,5.102623246919177,42,0.309890446640619,0.6901095533593808,0.4631107178111466,0.37860348485516515,0.0,1.9996682915389876,0.9221102270205531,0.08205549393718696,0.47878638381845084,0.9999999999999815,0.16998832010476017,0.6901095533593808,0.309890446640619
sbm_5c_200_moderate_s0,sbm,1000,5,Louvain,{'resolution': 0.8},0.9629399708156147,5,1.60935290707408,0.799966,196,204,200.0,2.6076809620810595,0.9607843137254856,0.013038404810405232,1000,13053,0.02613213213213213,26.106,5.102623246919177,42,0.5380372328200413,0.46196276717995854,0.0706120624883559,0.002117931334675875,0.06693711967545639,14.04770208979114,0.4619809288114243,0.0036757941113684123,0.4577464788732394,0.4663857498563493,0.33797357717675824,0.46196276717995854,0.5380372328200413
sbm_5c_200_moderate_s0,sbm,1000,5,Louvain,{'resolution': 1.0},0.9726187267038414,5,1.6094129120749203,0.79999,198,202,200.0,1.4142135623730951,0.9801980198019754,0.007071067811865441,1000,13053,0.02613213213213213,26.106,5.102623246919177,42,0.5384202865241706,0.46157971347582927,0.07064194820095579,0.0017135492362909783,0.06787842963400818,14.056519293720418,0.46160500660058634,0.0040058445426169285,0.4564459930313588,0.4663857498563493,0.3383604634721508,0.46157971347582927,0.5384202865241706
sbm_5c_200_moderate_s0,sbm,1000,5,Louvain,{'resolution': 1.2},0.9726187267038413,5,1.6094129120749203,0.79999,198,202,200.0,1.4142135623730951,0.9801980198019754,0.007071067811865441,1000,13053,0.02613213213213213,26.106,5.102623246919177,42,0.5384202865241706,0.46157971347582927,0.07064194820095579,0.0017135492362909783,0.06787842963400818,14.056519293720418,0.46160500660058634,0.0040058445426169285,0.4564459930313588,0.4663857498563493,0.33836046347215076,0.46157971347582927,0.5384202865241706
