gid,src,algo,nmi,n_clusters,entropy,gini,cluster_size_min,cluster_size_max,cluster_size_mean,cluster_size_std,size_ratio,imbalance,graph_n_nodes,graph_n_edges,graph_density,graph_avg_degree,graph_degree_std,within_edge_fraction,modularity,conductance_mean,conductance_min,conductance_max,cluster_density_mean,cluster_density_std,normalized_cut,coverage
dc_1_s1,dcsbm,Leid,0.8548791619292001,3,1.0984039336249602,0.6665277777777778,78.0,82.0,80.0,1.632993161855452,0.9512195121951104,0.020412414523192896,240,1182,0.041213389121338914,9.85,9.243601390511529,0.7580372250423006,0.42406579516206155,0.2425076295417787,0.22781774580335704,0.25965379494007956,0.09472551957715414,0.00790713031467615,0.24196277495769863,0.7580372250423006
dc_1_s1,dcsbm,Louv,0.8269534519745158,3,1.0986122886651097,0.6666666666666667,80.0,80.0,80.0,0.0,0.9999999999999876,0.0,240,1182,0.041213389121338914,9.85,9.243601390511529,0.7580372250423006,0.42399278804172,0.24259309091862116,0.22781774580335704,0.26174496644295264,0.09451476793248943,0.00607250547030559,0.24196277495769863,0.7580372250423006
dc_1_s1,dcsbm,Leid,0.8548791619292001,3,1.0984039336249602,0.6665277777777778,78.0,82.0,80.0,1.632993161855452,0.9512195121951104,0.020412414523192896,240,1182,0.041213389121338914,9.85,9.243601390511529,0.7580372250423006,0.42406579516206155,0.2425076295417787,0.22781774580335704,0.25965379494007956,0.09472551957715414,0.00790713031467615,0.24196277495769863,0.7580372250423006
dc_1_s1,dcsbm,Louv,0.849778206740994,4,1.1373728833364707,0.6719444444444445,2.0,82.0,60.0,33.52610922848042,0.024390243902438727,0.558768487141331,240,1182,0.041213389121338914,9.85,9.243601390511529,0.7546531302876475,0.42421180940274456,0.3904372346105868,0.22871046228710434,0.8333333333332639,0.32195973252858817,0.39154624816417566,0.24534686971235176,0.7546531302876475
dc_1_s1,dcsbm,Leid,0.7803176411855447,4,1.1371123784514943,0.6717708333333333,2.0,83.0,60.0,33.56337289367682,0.024096385542168385,0.5593895482279376,240,1182,0.041213389121338914,9.85,9.243601390511529,0.7512690355329944,0.4204938144359413,0.39322835749070634,0.2303921568627448,0.8333333333332639,0.3215363715113755,0.39177946355203563,0.24873096446700488,0.7512690355329944
dc_1_s1,dcsbm,Louv,0.5294217949224965,10,2.0597351396795918,0.8495138888888889,5.0,59.0,24.0,17.052858997833766,0.08474576271186297,0.7105357915763774,240,1182,0.041213389121338914,9.85,9.243601390511529,0.5262267343485614,0.3610463351857101,0.5772013193122791,0.320325203252032,0.7142857142856888,0.22394937037866924,0.08736098987543636,0.4737732656514379,0.5262267343485614
dc_1_s1,dcsbm,Leid,0.521173821082739,9,1.9522320341686177,0.8390624999999999,2.0,63.0,26.666666666666668,17.857460314638498,0.03174603174603124,0.6696547617989186,240,1182,0.041213389121338914,9.85,9.243601390511529,0.5414551607445004,0.37080101694624096,0.5582603914501427,0.30745341614906785,0.7499999999999766,0.28178761235551864,0.2664750708194456,0.4585448392554988,0.5414551607445004
dc_1_s1,dcsbm,Louv,0.4041236175828522,18,2.815986292827125,0.9367013888888889,5.0,21.0,13.333333333333334,4.977728174356026,0.23809523809522679,0.37332961307667395,240,1182,0.041213389121338914,9.85,9.243601390511529,0.35448392554991515,0.2860021730354642,0.6655327328365489,0.5885167464114804,0.7499999999999916,0.29085127978315917,0.10199662220611973,0.6455160744500841,0.35448392554991515
dc_1_s1,dcsbm,Leid,0.3998950289076802,18,2.814013722577558,0.9360763888888889,4.0,24.0,13.333333333333334,5.174724898753341,0.16666666666665975,0.3881043674064715,240,1182,0.041213389121338914,9.85,9.243601390511529,0.3604060913705581,0.2930792112940583,0.6507703801759394,0.5840707964601745,0.7260273972602641,0.30937796771128984,0.11664771608594068,0.6395939086294411,0.3604060913705581
dc_1_s1,dcsbm,Louv,0.321776347812154,33,3.4536233379304098,0.9670833333333333,3.0,13.0,7.2727272727272725,2.1358800226310417,0.23076923076921302,0.29368350311172786,240,1182,0.041213389121338914,9.85,9.243601390511529,0.2758037225042299,0.2398570205651037,0.7248297327054998,0.599999999999976,0.8809523809523705,0.437423687423653,0.13997329414436316,0.7241962774957693,0.2758037225042299
dc_1_s1,dcsbm,Leid,0.3335926886091519,30,3.3325075090154423,0.9618402777777778,4.0,17.0,8.0,3.0441200151549,0.235294117647045,0.3805150018943149,240,1182,0.041213389121338914,9.85,9.243601390511529,0.29187817258883225,0.251726045791211,0.7163811670895548,0.59701492537313,0.836734693877534,0.4305113459524942,0.15122599087729305,0.7081218274111669,0.29187817258883225
dc_1_s1,dcsbm,Louv,0.30426088053441297,50,3.873803591410304,0.9784722222222222,2.0,8.0,4.8,1.32664991614216,0.24999999999996875,0.2763853991962258,240,1182,0.041213389121338914,9.85,9.243601390511529,0.2199661590524533,0.1973700974287179,0.7736957022895242,0.6153846153845918,0.9692307692307544,0.6038571428570281,0.204691510601751,0.7800338409475459,0.2199661590524533
dc_1_s1,dcsbm,Leid,0.3139295928687679,53,3.9118352331172437,0.9789583333333334,1.0,8.0,4.528301886792453,1.5370122154276455,0.12499999999998437,0.33942353090686345,240,1182,0.041213389121338914,9.85,9.243601390511529,0.22335025380710644,0.20120762366117825,0.7767403468039813,0.6153846153845918,0.9999999999999868,0.6086253369270853,0.20015248241894926,0.7766497461928928,0.22335025380710644
dc_1_s1,dcsbm,GMod,0.7149845430043683,4,1.1520237713938342,0.6747569444444443,3.0,80.0,60.0,32.91656118126558,0.037499999999999534,0.5486093530210838,240,1182,0.041213389121338914,9.85,9.243601390511529,0.7368866328257185,0.40660635705921594,0.3551418417489699,0.2423469387755099,0.6363636363635785,0.23722277195372904,0.24795967496792506,0.2631133671742807,0.7368866328257185
dc_2_s1,dcsbm,Louv,0.2706930314952398,77,3.8692557626730633,0.9610069444444445,1.0,33.0,3.116883116883117,4.41065423769764,0.030303030303029384,1.4150849012608722,240,1116,0.03891213389121339,9.3,6.135416312959809,0.24731182795698906,0.18650759239989204,0.8495824020572023,0.617128463476069,0.9999999999999286,0.6323055117359281,0.4221166572385889,0.7526881720430101,0.24731182795698906
dc_2_s1,dcsbm,Leid,0.0,1,-1.000088900581841e-12,0.0,240.0,240.0,240.0,0.0,0.9999999999999959,0.0,240,1116,0.03891213389121339,9.3,6.135416312959809,0.9999999999999992,0.0,0.0,0.0,0.0,0.03891213389121339,0.0,0.0,0.9999999999999992
dc_2_s1,dcsbm,Louv,0.24071942825217207,48,3.178019012684935,0.9270138888888889,1.0,39.0,5.0,7.910962857537212,0.02564102564102498,1.582192571507126,240,1116,0.03891213389121339,9.3,6.135416312959809,0.3306451612903223,0.23452815675543737,0.8191068016473961,0.5602836879432611,0.999999999999875,0.5709881995114992,0.4027631167880365,0.6693548387096768,0.3306451612903223
dc_2_s1,dcsbm,Leid,0.0,1,-1.000088900581841e-12,0.0,240.0,240.0,240.0,0.0,0.9999999999999959,0.0,240,1116,0.03891213389121339,9.3,6.135416312959809,0.9999999999999992,0.0,0.0,0.0,0.0,0.03891213389121339,0.0,0.0,0.9999999999999992
dc_2_s1,dcsbm,Louv,0.31157096718352706,18,2.2772904933679246,0.8668402777777777,2.0,46.0,13.333333333333334,15.758595538097083,0.04347826086956427,1.1818946653571925,240,1116,0.03891213389121339,9.3,6.135416312959809,0.43189964157706057,0.295384582032605,0.705148276949942,0.4666666666666654,0.8518518518518361,0.5980049652310759,0.34815674101963723,0.5681003584229386,0.43189964157706057
dc_2_s1,dcsbm,Leid,0.10503992263696618,5,1.6032180831940193,0.7974652777777778,42.0,57.0,48.0,5.403702434442518,0.736842105263145,0.11257713405088345,240,1116,0.03891213389121339,9.3,6.135416312959809,0.5035842293906806,0.29886362906437486,0.49913171584269733,0.4595524956970732,0.5218390804597689,0.0998752719316499,0.0113255412941765,0.4964157706093186,0.5035842293906806
dc_2_s1,dcsbm,Louv,0.21915152388855658,8,1.973802262744868,0.8504166666666666,9.0,50.0,30.0,13.30413469565007,0.17999999999999639,0.44347115652165425,240,1116,0.03891213389121339,9.3,6.135416312959809,0.45430107526881686,0.30164614406289747,0.5754341381954077,0.4692144373673026,0.6708860759493587,0.16647990940591678,0.08132122682119736,0.5456989247311823,0.45430107526881686
dc_2_s1,dcsbm,Leid,0.2053121286987558,8,2.0083784405416822,0.85875,13.0,43.0,30.0,10.816653826391969,0.30232558139534177,0.36055512754638697,240,1116,0.03891213389121339,9.3,6.135416312959809,0.47043010752688136,0.3197949184876865,0.5573836106966721,0.44600938967136045,0.6511627906976669,0.14518025395721312,0.02337917600524207,0.5295698924731178,0.47043010752688136
