regret,eps_success,ndcg_at_k,spearman,kendall,dataset_id,seed
0.07103605387234971,0.0,0.6022368706318771,0.752463889532198,0.5424459907421175,openml_1480,3
0.05267260084532843,0.0,0.9660785555994652,0.9452391867157199,0.8182486003273148,openml_40979,3
0.07328020363846521,0.0,0.8519833176687369,0.7328410894452655,0.5606958320105202,openml_181,3
0.2048209564188247,0.0,0.8214375921057969,0.9140380983028222,0.7741058143123588,synth_subspace_5of50,3
0.0,1.0,0.9572908583797365,0.9124260731558717,0.7442253523288941,openml_22,3
0.0483184177338416,0.0,0.9279157873218024,0.8614793909034827,0.6963866452605617,synth_blobs_large_2d,3
0.0,1.0,0.9576764744886396,0.8668071988848527,0.7049557320906795,synth_density_varying_d5,3
0.1320775479229373,0.0,0.7219876753645831,0.7128725830202349,0.5329024362148729,synth_moons_noise0.30,3
0.0029971291277903767,1.0,0.9861341280956655,0.8116406203200058,0.652791160660351,openml_18,3
0.1370300215283924,0.0,0.8448280824951422,0.9028944607850709,0.7500000262450673,openml_458,3
0.0561785787335468,0.0,0.22307252501454145,0.7002244550562645,0.5063291139240506,openml_40536,3
0.08196200372231288,0.0,0.9187747989277478,0.9026362793387435,0.7382965716908119,openml_1501,3
0.0,1.0,1.0,0.9447594556649364,0.8340093135814417,synth_blobs_highd_50,3
0.00666607634458205,1.0,0.9842524297370805,0.9501352248595637,0.829357731007682,synth_grid_d15_k6_highoverlap,3
0.1671915628257952,0.0,-0.010549597495207412,-0.02705481457431621,0.0033057928462645702,synth_circles_n0.15_f0.7,4
0.023027339644156403,0.0,0.6572296322546206,0.3588019072349542,0.2411754805549925,synth_spirals_3arms_n0.20,4
0.0014717558162915534,1.0,0.9995008389952339,0.9760117898405356,0.8937456143580026,synth_grid_d30_k6_medoverlap,4
0.0,1.0,0.9976405203120232,0.9226040485028327,0.8052858006695979,synth_grid_d15_k6_highoverlap,4
0.2071278163167706,0.0,0.5657518125114469,0.3919895722241973,0.2696879643387816,openml_1476,4
0.0,1.0,1.0,0.9424548967486278,0.8065857885615253,synth_imb_many_small_d15,4
0.019133237281729998,0.0,0.985627119869043,0.9250917256183696,0.7482662628276702,synth_varying_density_5d,4
0.0561785787335468,0.0,0.11818287431639944,0.703086633626079,0.488132911392405,openml_40536,4
0.0123322689370687,0.0,0.4096336053497673,0.3376849434290688,0.17518248175182483,openml_1169,4
0.0224808044345485,0.0,0.34725915215864855,0.6897125209840071,0.5004768996554126,openml_40994,4
0.0629390371795776,0.0,0.9370609628204223,0.9532692795479039,0.8706957775837584,synth_blobs_50d_20k,4
0.05371080543836569,0.0,0.6820828237442128,0.6687245667634344,0.5155734701355807,openml_1038,4
0.286551673163475,0.0,0.6684840481824347,0.9166003184713375,0.7603654251581167,openml_1510,4
0.1189766501850511,0.0,0.886237400774902,0.8578286722365749,0.6657421850484729,openml_1478,4
0.0377919202063704,0.0,0.909587691412989,0.8478644884768647,0.6421202419067947,openml_1494,4
0.0,1.0,1.0,0.9547712351307344,0.8506110234255161,synth_elongated_10d,4
0.13465627737654712,0.0,0.31271012452319114,0.40555227725038856,0.2680728363995056,synth_spirals_2arms_n0.10,4
0.17482086233394922,0.0,0.8212656746955833,0.847215674898616,0.6518512039636786,openml_375,4
8.953338370630001e-05,1.0,0.7556743148011132,0.6667828511676542,0.4802631578947368,openml_23517,4
0.009521026346180017,1.0,0.9936151383750154,0.9518824846662327,0.8252365406749421,synth_grid_d15_k3_highoverlap,4
0.015857648413111103,0.0,0.9533021875760698,0.8981428337266955,0.7392637845128266,synth_grid_d2_k6_highoverlap,4
0.18254014561916276,0.0,0.8370110529150342,0.7811504625105481,0.6185945671218475,synth_density_varying_d2,4
0.0,1.0,1.0,0.9270790952911457,0.8204096079797212,synth_imb_moderate_d5,4
