dataset_id,run_id,dunn
img_mnist_digits_2k,bdcde80d6dbb,0.5170731829038541
img_mnist_digits_2k,95475ce56089,
img_mnist_digits_2k,5009193136b4,0.43768690293450263
img_mnist_digits_2k,955728329102,0.5170731829038541
img_mnist_digits_2k,1f1b6dfa46dc,
img_mnist_digits_2k,272f18e90bd4,0.12024630461537018
img_mnist_digits_2k,0cc00684cc3f,0.12024630461537018
img_mnist_digits_2k,7203310ff7ba,0.12024630461537018
img_mnist_digits_2k,a399ab5a112a,0.12024630461537018
img_mnist_digits_2k,4d00158c440c,0.12520461454366433
img_mnist_digits_2k,f028e3896d9e,0.12520461454366433
img_mnist_digits_2k,bc0e2be21bfb,0.13004421315350567
img_mnist_digits_2k,ae16e9272ff8,0.11356849478255956
img_mnist_digits_2k,803c0d3403ff,0.11574010299793869
img_mnist_digits_2k,579a8bd776f9,0.12019097947877067
img_mnist_digits_2k,ccd2d07c7a4a,0.12051759669931865
img_mnist_digits_2k,92f60358ba37,0.12512939425395547
img_mnist_digits_2k,646357d2ae16,0.12760785738687652
img_mnist_digits_2k,5773d7049286,0.13173600664494087
img_mnist_digits_2k,a81f368f51bb,0.49992982390335766
img_mnist_digits_2k,70969dd2d720,0.49992982390335766
img_mnist_digits_2k,34b50b92b183,0.49992982390335766
img_mnist_digits_2k,48d260f98b0d,0.4750047425273978
img_mnist_digits_2k,1134a806601d,0.47623934912007543
img_mnist_digits_2k,0069693e350e,0.3939283017175156
img_mnist_digits_2k,2fa0af8799c8,0.3939283017175156
img_mnist_digits_5k,76c89cda5ca5,0.1697764302093458
img_mnist_digits_5k,23861655ac34,0.07915917928712475
img_mnist_digits_5k,a042255d7a7d,0.09567667828815563
img_mnist_digits_5k,47980bf71ea8,0.12390288292726298
img_mnist_digits_5k,79d9b0fb5f02,0.12017077975107464
img_mnist_digits_5k,e511e76239fe,0.08577893212115194
img_mnist_digits_5k,7741c3e44852,0.09572457680730742
img_mnist_digits_5k,b2d6bf5f391d,0.10114754910602707
img_mnist_digits_5k,3964e1ccb548,0.13380473710684737
img_mnist_digits_5k,4c077151b389,0.09611560788744798
img_mnist_digits_5k,f292f2a1db5b,0.15910805574784748
img_mnist_digits_5k,a4dbad06fd4e,0.15910805574784748
img_mnist_digits_5k,8eecd2798818,0.09800693962074447
img_mnist_digits_5k,4d9c9acccd21,0.08441588709766136
img_mnist_digits_5k,9381fbddb6c5,0.10491628935515988
img_mnist_digits_5k,8ec393598948,0.09882683150378377
img_mnist_digits_5k,77e145ffcc55,0.1100563731848798
img_mnist_digits_5k,632568e85407,0.09882683150378377
img_mnist_digits_5k,fa9612cfa871,0.09882683150378377
img_mnist_digits_5k,3d72e70b09e3,0.09800229834986388
img_mnist_digits_5k,45c510f16843,0.09800693962074447
img_mnist_digits_5k,27a2752a569f,0.09611560788744798
img_mnist_digits_5k,4ec824c366d4,
img_mnist_digits_5k,4555573328fc,
img_mnist_digits_5k,0f46e0814abc,
img_mnist_digits_5k,759f97a6695c,
img_mnist_digits_5k,9cd81f07f9eb,
img_mnist_digits_5k,bb5d6442dae0,
img_mnist_digits_5k,c610648f3a0b,
img_mnist_digits_5k,d9a6e957a479,
img_mnist_digits_5k,e0981ae1c5a2,
img_mnist_digits_5k,08e381bd46b1,
img_mnist_digits_5k,f7183f4c1fed,
img_mnist_digits_5k,7c2e8cd4a56d,
img_mnist_digits_5k,07ebbef7de3c,
img_mnist_digits_5k,db49059653de,
img_mnist_digits_5k,19967cb83e78,
img_mnist_digits_5k,158a0277ed3c,
img_mnist_digits_5k,d0fba6f03c0f,0.2403081674880808
img_mnist_digits_5k,f10f8ff36baa,0.21254511825769223
img_mnist_digits_5k,672c637760be,0.6641140022243335
img_mnist_digits_5k,0cd896f527d5,
img_mnist_digits_5k,4887a0323e21,0.3745702707632203
img_mnist_digits_5k,3d795ce47578,0.3699545249180478
img_mnist_digits_5k,639f74dd0e43,0.3486399852404117
img_mnist_digits_5k,9c3ccb4fd98f,
img_mnist_digits_5k,5647bbf0428d,0.3222938366451863
img_mnist_digits_5k,389d4ccb0588,0.35126586164971285
img_mnist_digits_5k,e34ce5984b64,0.38714638022620396
img_mnist_digits_5k,63470ebdd53e,0.31036830276747046
img_mnist_digits_5k,46814f50e13d,0.35126586164971285
img_mnist_digits_5k,e597041814f5,0.38714638022620396
img_mnist_digits_5k,024a1a8c54d1,0.33298411574631614
img_mnist_digits_5k,bdcde80d6dbb,0.4242068257398111
img_mnist_digits_5k,95475ce56089,0.38714638022620396
img_mnist_digits_5k,5009193136b4,0.3649077732398838
img_mnist_digits_5k,955728329102,0.4242068257398111
img_mnist_digits_5k,1f1b6dfa46dc,0.38714638022620396
img_mnist_digits_5k,272f18e90bd4,0.2228733758195134
img_mnist_digits_5k,0cc00684cc3f,0.2228733758195134
img_mnist_digits_5k,7203310ff7ba,0.0939910110604837
img_mnist_digits_5k,a399ab5a112a,0.09584053566705418
img_mnist_digits_5k,4d00158c440c,0.09584053566705418
img_mnist_digits_5k,f028e3896d9e,0.09584053566705418
img_mnist_digits_5k,bc0e2be21bfb,0.097059767665065
img_mnist_digits_5k,ae16e9272ff8,0.23663696514786825
img_mnist_digits_5k,803c0d3403ff,0.2412934305367074
img_mnist_digits_5k,579a8bd776f9,0.18885689875724385
img_mnist_digits_5k,ccd2d07c7a4a,0.11395145459114817
img_mnist_digits_5k,92f60358ba37,0.11545716205863264
img_mnist_digits_5k,646357d2ae16,0.11756869456266517
img_mnist_digits_5k,5773d7049286,0.11991234994560472
img_mnist_digits_5k,a81f368f51bb,0.4691561761374257
img_mnist_digits_5k,70969dd2d720,0.46655246090208374
img_mnist_digits_5k,34b50b92b183,0.46655246090208374
img_mnist_digits_5k,48d260f98b0d,0.43558717846483663
img_mnist_digits_5k,1134a806601d,0.3851463461240685
img_mnist_digits_5k,0069693e350e,0.39272513090625133
img_mnist_digits_5k,2fa0af8799c8,0.38869477324900725
openml_1038,76c89cda5ca5,0.2516427841487602
openml_1038,23861655ac34,0.19142562663615012
openml_1038,a042255d7a7d,0.1655593808927895
openml_1038,47980bf71ea8,0.2076512661561613
openml_1038,79d9b0fb5f02,0.2099236409375805
openml_1038,e511e76239fe,0.15750995726430267
openml_1038,7741c3e44852,0.1815597872290162
openml_1038,b2d6bf5f391d,0.20231314873695025
openml_1038,3964e1ccb548,0.20373655019618236
openml_1038,4c077151b389,0.22209639339162524
openml_1038,f292f2a1db5b,0.20517750801082194
openml_1038,a4dbad06fd4e,0.2043765823558898
openml_1038,8eecd2798818,0.24138327471249
openml_1038,4d9c9acccd21,0.15750995726430267
openml_1038,9381fbddb6c5,0.16433605251128042
openml_1038,8ec393598948,0.21204550530472166
openml_1038,77e145ffcc55,0.2018266439376133
openml_1038,632568e85407,0.1619254363373075
openml_1038,fa9612cfa871,0.18908799032294546
openml_1038,3d72e70b09e3,0.20577662748324524
openml_1038,45c510f16843,0.16757103800513204
openml_1038,27a2752a569f,0.1653508613861616
openml_1038,4ec824c366d4,
openml_1038,4555573328fc,
openml_1038,0f46e0814abc,
openml_1038,759f97a6695c,
openml_1038,9cd81f07f9eb,
openml_1038,bb5d6442dae0,
openml_1038,c610648f3a0b,
openml_1038,d9a6e957a479,
openml_1038,e0981ae1c5a2,
openml_1038,08e381bd46b1,
openml_1038,f7183f4c1fed,
