regret,eps_success,ndcg_at_k,spearman,kendall,dataset_id,seed
0.036153411689766005,0.0,0.6924575342476081,0.3725321562725284,0.2721202003338898,openml_4538,0
0.0,1.0,0.9895436468974408,0.9400532914205724,0.8388303298197892,synth_blobs_large_2d,0
0.0264186961511789,0.0,0.6554450677314161,0.4303744965150374,0.29294625820745285,openml_1558,0
0.0060694425500623095,1.0,0.7820432078710029,0.09172932330827067,0.06315789473684211,openml_1590,0
0.06529624063151632,0.0,0.6422928504159687,0.04294591191495024,-0.019843474954948773,openml_40975,0
0.009584199312047237,1.0,0.9981352152542674,0.9746499024292276,0.9026334568196145,synth_grid_d2_k3_medoverlap,0
0.6380116518034602,0.0,0.4125419595520637,0.8461601608997251,0.6858299595141699,synth_subspace_5of200,0
0.0,1.0,1.0,0.98000088183281,0.9151200587276981,synth_grid_d5_k3_lowoverlap,0
0.05282096824232439,0.0,0.1737653893899412,0.7758376390101476,0.6168336673346694,openml_6332,0
0.013184095239889837,0.0,0.995528479552092,0.9469929707840858,0.8515990385665219,synth_grid_d2_k3_lowoverlap,0
0.08283688998959349,0.0,0.8096639712274369,0.868342671059484,0.6952125653364892,openml_22,0
0.0034452619818116093,1.0,0.9972449319135284,0.9764324194780905,0.9131288301949902,synth_grid_d30_k10_medoverlap,0
0.3174509745764297,0.0,0.8486458088590269,0.6676601940798795,0.47403873140611846,openml_15,0
0.06401976935673309,0.0,0.9083835231629575,0.8700679181966116,0.6962459837105681,synth_grid_d2_k10_highoverlap,0
0.07563562574578475,0.0,0.9241487382127296,0.9043696160123565,0.7855635137897687,synth_grid_d15_k10_highoverlap,0
0.2812460631324251,0.0,0.1174349877422384,0.315028113630231,0.22353603479116094,openml_181,0
0.06173262886934539,0.0,0.010674651566090284,0.34944007919321907,0.18318695106649935,openml_1471,0
0.0,1.0,1.0,0.7677821433410107,0.601775956284153,synth_nested_rings_5,0
0.09356022537794395,0.0,0.9674284253509615,0.9685564484861793,0.8892905853235621,synth_ellipsoidal_d10_k5,1
0.0561785787335468,0.0,0.09796366666020559,0.44184505069068897,0.2879746835443038,openml_40536,1
0.5139182536236421,0.0,0.6511849625079521,0.7240305236647302,0.5293226609545405,synth_uniform_noise_2d,1
0.02927776246435998,0.0,0.9655839298444927,0.9746158627493845,0.8908377918278091,synth_grid_d15_k3_highoverlap,1
0.21148685655087573,0.0,0.7779243739770295,0.5032334504564486,0.40326304598520946,synth_blobs_easy_2d,1
0.0999238964278496,0.0,0.928354791278054,0.8705346200488108,0.7292819160469686,synth_grid_d15_k10_highoverlap,1
0.09354014891998508,0.0,0.8590757959211243,0.9247608655870212,0.7694430583550654,synth_grid_d5_k3_highoverlap,1
0.009197199862662798,1.0,0.5664988999928622,0.2957401639471278,0.2006257332811889,openml_469,1
0.24449726847401743,0.0,0.6017298074950677,0.9443609405650524,0.8113207547169812,openml_41026,1
0.025552176723393383,0.0,0.8192820602206988,0.5499287515071796,0.3813993174061433,openml_1475,1
0.15431930783496367,0.0,0.8182724055650819,0.9205028362537785,0.7795450772467881,openml_1468,1
0.0,1.0,0.9619544207959471,0.9353171354385806,0.8189228240163055,synth_noisy_15pct_d10,1
0.007396487086596681,1.0,0.9990599773520394,0.8116304271493842,0.676612280067684,synth_blobs_5d_k12,1
0.0,1.0,1.0,0.9814843130193716,0.9113982023009431,synth_ellipsoidal_d10_k8,1
0.09768396704694926,0.0,0.9112743269453885,0.7443603436127404,0.5765657306229844,synth_moons_plus_blob,1
0.3119133457358606,0.0,0.8442468207239607,0.8872858549392845,0.75705329153605,synth_subspace_2of50,1
0.06078067987918989,0.0,0.9500580439602194,0.9104537181902359,0.7475099601593626,synth_blobs_varying_std,1
0.4896368389474114,0.0,0.4695330791857974,-0.03367971944341193,-0.06991358994501179,synth_moons_noise0.05,1
0.1072455848433238,0.0,0.6861298658150046,0.340392689552976,0.2196620583717358,openml_4534,1
0.1611769037731825,0.0,0.7141560821872737,0.7121739130434783,0.5217391304347826,openml_6,1
0.015111056490971199,0.0,0.22973124852791715,0.8302752293577982,0.6583333333333333,openml_40668,1
0.0,1.0,0.9069425161639211,0.9142634450506625,0.7591695501730104,img_mnist_digits_2k,1
0.024112872862317003,0.0,0.9438686693458124,0.924561961015941,0.8180356298462536,synth_blobs_well_separated,1
0.14313680247172061,0.0,0.47009872506863687,0.42131113222435157,0.277491067884081,openml_188,1
0.0014107845710160105,1.0,0.9372738124700672,0.28650646950092423,0.2,openml_40927,1
0.00437640979463827,1.0,0.9847400791363669,0.9455986857629569,0.8264068855424771,synth_grid_d2_k6_medoverlap,1
0.12210088668925378,0.0,0.9514766819580533,0.9592156127323382,0.8550951652257945,synth_ellipsoidal_d20_k8,1
0.013059395375149774,0.0,0.9451990883909545,0.9439696106362773,0.8246679316888045,openml_12,1
0.031661897085709906,0.0,0.8481221119106083,0.6950442986840483,0.5218783351120597,openml_1494,1
