dataset_id,run_id,algo,ami,n_clusters,noise_fraction,cluster_size_min,cluster_size_max,cluster_size_mean,cluster_size_std,cluster_size_median,size_ratio,entropy,gini,imbalance,singleton_fraction,ds_n_samples,ds_n_features,ds_log_n,ds_log_d,ds_d_over_n,ds_mean_of_means,ds_mean_of_stds,ds_mean_of_skewness,ds_mean_of_kurtosis,ds_sparsity,ds_intrinsic_dim_pca95,ds_pairwise_dist_mean,ds_pairwise_dist_std,ds_pairwise_dist_median,within_cluster_var_mean,within_cluster_var_std,between_cluster_var,dispersion_ratio,cluster_density_mean,cluster_density_std,cluster_density_max,centroid_sep_min,centroid_sep_mean,centroid_sep_std,graph_cut_fraction,graph_normalized_cut_proxy,graph_within_cluster_edge_density,graph_within_edge_density_std,graph_conductance_min,graph_conductance_mean,ivm_silhouette,ivm_calinski_harabasz,ivm_davies_bouldin_neg,algo_KMeans,algo_GaussianMixture,algo_SpectralClustering,algo_DBSCAN,algo_HDBSCAN,algo_AgglomerativeClustering,hp_n_clusters,hp_n_components,hp_eps,hp_min_samples,hp_min_cluster_size,ari,nmi,v_measure
openml_40478,3d795ce47578,DBSCAN,0.0653706863169783,13,0.0125,7,2394,212.69230769230768,630.1329999556729,28.0,342.0,0.6900361336110998,0.8395047989984699,0.9970760233918128,0.0,2800,26,7.937731775260109,3.295836866004329,0.0092857142857142,3.065381948275103e-09,1.0,5.980837821960449,151.89393615722656,0.0,21,6.390115317738621,3.468680893673336,5.82713711801375,0.377566933631897,0.1170112341642379,2.723899602890014,7.214348927966304,4.19687544929831,0.6333908211904089,5.061883540475959,5.2447450472824135,12.06676575994595,2.7999078530815487,0.0197715544732417,1.524451151525963,0.5903480129460513,0.3748266215324045,0.0,0.1184003312461285,0.2902807891368866,138.6155788602519,-0.8196477955235045,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,-0.0066901661322807,0.0749678023864753,0.0749678023864753
openml_40478,639f74dd0e43,DBSCAN,0.0625224113804141,10,0.0221428571428571,14,2393,273.8,706.748158823212,32.5,170.92857142857142,0.6357564940823435,0.8082542001460921,0.9941496030087756,0.0,2800,26,7.937731775260109,3.295836866004329,0.0092857142857142,3.065381948275103e-09,1.0,5.980837821960449,151.89393615722656,0.0,21,6.390115317738621,3.468680893673336,5.82713711801375,0.403916597366333,0.0877638161182403,2.6447389125823975,6.547735175579325,4.351630789891726,0.4567751960146361,5.05700055494538,5.244788146439862,12.030611779262497,2.8410397861964767,0.0222647416942076,0.6282350652950925,0.4277126415225725,0.2510928369742419,0.0,0.0643965106809572,0.3138000965118408,168.63401495911188,-0.8128390923229007,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,-0.0070832281129959,0.0703167257725674,0.0703167257725674
openml_40478,9c3ccb4fd98f,DBSCAN,0.0555449707782143,9,0.0292857142857142,21,2392,302.0,739.2562328298476,35.0,113.9047619047619,0.5996319631831193,0.7988717194015207,0.9912207357859532,0.0,2800,26,7.937731775260109,3.295836866004329,0.0092857142857142,3.065381948275103e-09,1.0,5.980837821960449,151.89393615722656,0.0,21,6.390115317738621,3.468680893673336,5.82713711801375,0.3995077908039093,0.0872712284326553,2.1413450241088867,5.359958111942214,4.317439490748515,0.4545607867143902,5.052126733422164,5.244934286080479,10.995558198230809,2.0895907466412176,0.0244100423262016,0.7267654810166433,0.3772801217912045,0.1976087570709239,0.0075414781297134,0.0825428666558373,0.3121101558208465,162.15124008567227,-0.8483853795656316,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,20.0,0.0,-0.0076500667354979,0.0627121402845604,0.0627121402845604
openml_40478,5647bbf0428d,HDBSCAN,0.1209766976546631,69,0.0721428571428571,5,749,37.65217391304348,103.39117026843732,14.0,149.8,3.0315681323681547,0.6879539445058072,0.9933244325767692,0.0,2800,26,7.937731775260109,3.295836866004329,0.0092857142857142,3.065381948275103e-09,1.0,5.980837821960449,151.89393615722656,0.0,21,6.390115317738621,3.468680893673336,5.82713711801375,0.1478908807039261,0.160398468375206,1.5035971403121948,10.166936143359592,2.334931163550654,1.3284011540238445,6.402262986010285,0.1368933916094025,8.454179961389555,2.8042280266839392,0.1272685104655882,18.89860715079261,0.7650817214518263,0.3528112400742791,0.0,0.2738928572578639,0.3098896443843841,179.44460091193534,-0.9774311617795384,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,-0.0060021141013165,0.1408532016348753,0.1408532016348754
openml_40478,389d4ccb0588,HDBSCAN,0.1230002546102573,49,0.0932142857142857,5,814,51.81632653061224,127.78308684823983,22.0,162.8,2.7855537509856747,0.6716447902516659,0.993857493857494,0.0,2800,26,7.937731775260109,3.295836866004329,0.0092857142857142,3.065381948275103e-09,1.0,5.980837821960449,151.89393615722656,0.0,21,6.390115317738621,3.468680893673336,5.82713711801375,0.1606089770793914,0.1737633645534515,1.452704668045044,9.044978023351115,2.3697349780763237,1.4125562003896366,5.467890468740326,0.1662276983263305,8.255654574202879,2.9930899992203663,0.1041340522989505,8.637381230973078,0.6562409605914369,0.3616038280112837,0.0,0.1762730863463893,0.3142149746417999,213.7610048415471,-0.9269851158430455,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,-0.0057415927578234,0.1384922893124805,0.1384922893124805
openml_40478,e34ce5984b64,HDBSCAN,0.1317314622302326,32,0.1057142857142857,6,804,78.25,151.5039190912235,35.5,134.0,2.5891880920381865,0.6290684904153354,0.9925373134328358,0.0,2800,26,7.937731775260109,3.295836866004329,0.0092857142857142,3.065381948275103e-09,1.0,5.980837821960449,151.89393615722656,0.0,21,6.390115317738621,3.468680893673336,5.82713711801375,0.2121257185935974,0.2129047214984893,1.428510069847107,6.734261546932902,2.76595139644031,1.471278535738564,5.940556761890351,2.1705893568999706,8.193734528426118,3.0889258016200327,0.0949150576911926,4.159190104958301,0.4781855610570078,0.344309844297643,0.0,0.1299746907799469,0.3223922252655029,289.7612958066998,-0.941962571416246,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,5.0,3.272200562593898e-05,0.1426249162956919,0.1426249162956919
openml_40478,63470ebdd53e,HDBSCAN,0.1266534884062642,40,0.0589285714285714,10,827,65.875,141.0083663298033,31.5,82.7,2.766828058749163,0.6119259962049336,0.9879081015719468,0.0,2800,26,7.937731775260109,3.295836866004329,0.0092857142857142,3.065381948275103e-09,1.0,5.980837821960449,151.89393615722656,0.0,21,6.390115317738621,3.468680893673336,5.82713711801375,0.2083199918270111,0.2234381288290023,1.3789738416671753,6.619498347550126,2.7191205693172096,1.4762700717749226,6.402262986010285,0.6321548298021237,8.053787671889886,2.946483097807132,0.066852206180785,3.337600556087634,0.4811906015409117,0.2689458699155109,0.0,0.0834400139021908,0.2947748005390167,231.34323364742792,-1.067064394310183,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,-0.0071173124907004,0.1398067363463159,0.1398067363463159
openml_40478,46814f50e13d,HDBSCAN,0.125697305771341,36,0.0814285714285714,10,814,71.44444444444444,145.3718306130953,32.0,81.4,2.69510832578163,0.6134871263176084,0.9877149877149878,0.0,2800,26,7.937731775260109,3.295836866004329,0.0092857142857142,3.065381948275103e-09,1.0,5.980837821960449,151.89393615722656,0.0,21,6.390115317738621,3.468680893673336,5.82713711801375,0.2061071544885635,0.2132066041231155,1.411321043968201,6.8475111767149475,2.6917849239549354,1.5130418640158476,5.940556761890351,0.5780260041377431,8.13512985209689,3.050441760947084,0.0797240099727488,3.0219886267976137,0.462385800183232,0.2763126620421436,0.0,0.0839441285221559,0.3071215152740478,258.65372821164107,-1.002908230594871,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,10.0,-0.0057442554884505,0.1378006632564978,0.1378006632564978
openml_40478,e597041814f5,HDBSCAN,0.131260625738523,28,0.0978571428571428,11,804,90.21428571428572,159.48362144811009,42.5,73.0909090909091,2.5492961170360475,0.6008370093880783,0.986318407960199,0.0,2800,26,7.937731775260109,3.295836866004329,0.0092857142857142,3.065381948275103e-09,1.0,5.980837821960449,151.89393615722656,0.0,21,6.390115317738621,3.468680893673336,5.82713711801375,0.24017895758152,0.2174954712390899,1.5001355409622192,6.245907451933237,2.977066105469839,1.489436403838424,5.940556761890351,2.1705893568999706,8.409918733943083,3.188965878641792,0.0765930306720009,2.1045150810600672,0.4019102688254693,0.2945509174948747,0.0,0.0751612528950024,0.3185891509056091,320.5813656793114,-0.9419404481827643,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,10.0,-0.0002968664344304,0.1410384970669046,0.1410384970669046
openml_40478,024a1a8c54d1,HDBSCAN,0.1271746888977084,28,0.0867857142857142,20,827,91.32142857142856,163.0913533600611,45.0,41.35,2.5738908679170938,0.5660232415218728,0.9758162031438936,0.0,2800,26,7.937731775260109,3.295836866004329,0.0092857142857142,3.065381948275103e-09,1.0,5.980837821960449,151.89393615722656,0.0,21,6.390115317738621,3.468680893673336,5.82713711801375,0.2638609409332275,0.2499901801347732,1.222014307975769,4.631281551748805,3.077378207399079,1.5865736646777946,6.402262986010285,1.1379547044653748,7.694879521777154,2.5859424426123345,0.0513712529715312,1.463715778923911,0.3170903101609305,0.158287361347824,0.0028653295128939,0.0522755635329968,0.2887168526649475,262.1700811094542,-1.1545909256302291,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,20.0,-0.002662018889624,0.1370757042466738,0.1370757042466738
openml_40478,bdcde80d6dbb,HDBSCAN,0.1298740327658573,23,0.0682142857142857,22,814,113.43478260869566,172.61135689548522,61.0,37.0,2.5001296492416034,0.5466362257736598,0.972972972972973,0.0,2800,26,7.937731775260109,3.295836866004329,0.0092857142857142,3.065381948275103e-09,1.0,5.980837821960449,151.89393615722656,0.0,21,6.390115317738621,3.468680893673336,5.82713711801375,0.2917301654815674,0.2252203375101089,1.256772756576538,4.307997270346175,3.3656979525951383,1.4087114971814745,5.940556761890351,2.209692642780539,7.80767179458765,2.713482262588415,0.0564735896097872,1.0223473844889746,0.266837983487921,0.1712577771978324,0.0028653295128939,0.0444498862821293,0.3044469654560089,344.7268387616279,-1.0542920156644937,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,20.0,-0.0008585236093616,0.1381637385743713,0.1381637385743713
openml_40478,95475ce56089,HDBSCAN,0.1298527841704913,23,0.0853571428571428,20,804,111.34782608695652,170.83926050547254,56.0,40.2,2.4909978483242825,0.550396414444086,0.9751243781094528,0.0,2800,26,7.937731775260109,3.295836866004329,0.0092857142857142,3.065381948275103e-09,1.0,5.980837821960449,151.89393615722656,0.0,21,6.390115317738621,3.468680893673336,5.82713711801375,0.2775633633136749,0.2174515724182129,1.2572977542877195,4.529768407735841,3.2808683854592826,1.394767907149758,5.940556761890351,2.2090967150590464,7.809023971563668,2.7148502626544646,0.070794920855801,1.3088031039279304,0.2731318527244078,0.1767226926392716,0.0028653295128939,0.0569044827794752,0.3126348555088043,357.75315741245186,-1.022406424148507,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,20.0,-0.0003360733079984,0.1381523971836194,0.1381523971836195
openml_40478,5009193136b4,HDBSCAN,0.1301930002538376,14,0.1139285714285714,50,827,177.21428571428572,205.26226379628457,98.0,16.54,2.199062731363305,0.4630333390913802,0.939540507859734,0.0,2800,26,7.937731775260109,3.295836866004329,0.0092857142857142,3.065381948275103e-09,1.0,5.980837821960449,151.89393615722656,0.0,21,6.390115317738621,3.468680893673336,5.82713711801375,0.2417666614055633,0.1458111703395843,0.6521360874176025,2.6973780571050177,3.142971145676312,0.9013741885869055,5.3894576945268335,2.2122380350057016,5.847051156697928,1.5269599196708374,0.0295703600626195,0.3445423422457356,0.1328602762662357,0.0681524482531266,0.0059880239520958,0.0246101673032668,0.2858954966068268,369.6458873085877,-1.2421764048443606,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0082233817125261,0.1356769755867858,0.1356769755867858
openml_40478,955728329102,HDBSCAN,0.1340269773874713,13,0.1332142857142857,61,814,186.69230769230768,205.35162512341705,114.0,13.344262295081966,2.1597750930491983,0.4410636746854299,0.9250614250614252,0.0,2800,26,7.937731775260109,3.295836866004329,0.0092857142857142,3.065381948275103e-09,1.0,5.980837821960449,151.89393615722656,0.0,21,6.390115317738621,3.468680893673336,5.82713711801375,0.2303661406040191,0.1316289156675338,0.6376113891601562,2.7678172993894576,3.113505625809673,0.8173270298950371,5.261695780007691,2.209692642780539,5.796323837905181,1.5236137486116363,0.0423841827564214,0.3875579835704796,0.1201372954798691,0.0581761391087237,0.0076488194213501,0.0298121525823445,0.3072324693202972,429.84467559846195,-1.1388554100215316,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,50.0,0.0123379189810208,0.1391508438092916,0.1391508438092916
openml_40478,1f1b6dfa46dc,HDBSCAN,0.1351522051477144,13,0.1478571428571428,56,804,183.53846153846155,203.53590323411112,111.0,14.357142857142858,2.152290080579192,0.4474821071635824,0.9303482587064678,0.0,2800,26,7.937731775260109,3.295836866004329,0.0092857142857142,3.065381948275103e-09,1.0,5.980837821960449,151.89393615722656,0.0,21,6.390115317738621,3.468680893673336,5.82713711801375,0.2125169932842254,0.1083697080612182,0.6382087469100952,3.0030951268613895,3.012440411676557,0.725761070545121,4.824785071743311,2.2090967150590464,5.796604068940332,1.5335600095597992,0.0539224212906592,0.5213579775124462,0.1238351423046226,0.0631512485564273,0.0125974805038992,0.0401044598086497,0.3157711029052734,448.79599060039766,-1.111042789147343,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,50.0,0.0145506527732202,0.140287311499016,0.140287311499016
openml_40478,272f18e90bd4,AgglomerativeClustering,0.0415198895173467,2,0.0,276,2524,1400.0,1124.0,1400.0,9.144927536231885,0.3219326949260955,0.4014285714285713,0.8906497622820919,0.0,2800,26,7.937731775260109,3.295836866004329,0.0092857142857142,3.065381948275103e-09,1.0,5.980837821960449,151.89393615722656,0.0,21,6.390115317738621,3.468680893673336,5.82713711801375,0.750184178352356,0.176546961069107,0.3040754497051239,0.4053343945117122,5.504293855133049,0.5079105185965167,6.012204373729566,5.623508636166522,5.623508636166522,0.0,0.0015654896503739,0.0085110642999109,0.0255365787191704,0.0202341722689718,0.0077120822622107,0.0077120822622107,0.2837099432945251,339.03540734089506,-1.3682902007385709,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,-0.0610775776637115,0.0425413217992432,0.0425413217992432
openml_40478,0cc00684cc3f,AgglomerativeClustering,0.0651136204835462,3,0.0,40,2484,933.3333333333334,1100.7116889641093,276.0,62.1,0.3953149041434881,0.5819047619047618,0.9838969404186796,0.0,2800,26,7.937731775260109,3.295836866004329,0.0092857142857142,3.065381948275103e-09,1.0,5.980837821960449,151.89393615722656,0.0,21,6.390115317738621,3.468680893673336,5.82713711801375,0.8349930644035339,0.2001812756061554,1.0136727094650269,1.213989376292504,5.942858855355631,0.8208769895100257,6.998244892326536,5.622121245006879,8.61363654000556,2.2072003988183004,0.0020873195338319,0.0258075658586395,0.1281638143327192,0.1460105092995082,0.0077120822622107,0.011219439085926,0.2979487180709839,256.9654046252775,-1.2120677703022291,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,-0.0463794026377094,0.0670314392338691,0.0670314392338691
openml_40478,7203310ff7ba,AgglomerativeClustering,0.0647684667299262,5,0.0,1,2444,560.0,947.0410761946918,40.0,2444.0,0.4701371575533172,0.7318571428571428,0.9995908346972175,0.2,2800,26,7.937731775260109,3.295836866004329,0.0092857142857142,3.065381948275103e-09,1.0,5.980837821960449,151.89393615722656,0.0,21,6.390115317738621,3.468680893673336,5.82713711801375,0.6063536405563354,0.3483358873045786,18.912145614624023,31.189959702791185,4.586208733067302,2.3933456704659837,6.998244892326536,5.626434360885744,27.36723804825241,21.916288601310203,0.0026671305154519,0.0297164440936659,0.1519482306298814,0.1664609255237758,0.0035842293906809,0.2076627787768675,0.313553899526596,213.28871034915753,-0.906510221656102,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,-0.0520170954080981,0.0679795409888873,0.0679795409888873
openml_40478,a399ab5a112a,AgglomerativeClustering,0.0672574541712977,7,0.0,1,2405,400.0,823.2465348501973,39.0,2405.0,0.5506809877469264,0.7909183673469388,0.9995841995841996,0.1428571428571428,2800,26,7.937731775260109,3.295836866004329,0.0092857142857142,3.065381948275103e-09,1.0,5.980837821960449,151.89393615722656,0.0,21,6.390115317738621,3.468680893673336,5.82713711801375,0.5546229864869799,0.3016750918578419,15.950979232788086,28.760039921522047,4.556999569509946,2.023539547101955,6.998244892326536,5.629596959811376,24.533598059251,19.12577220569407,0.0026671305154519,0.0326356351407248,0.3264120914810522,0.3246324017166366,0.0,0.1486223363482748,0.3344941139221191,210.66945588121743,-0.794979256465287,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,-0.0453566406633101,0.0719489029525611,0.0719489029525611
openml_40478,4d00158c440c,AgglomerativeClustering,0.1500014257313141,10,0.0,1,2199,280.0,644.3038103255327,39.5,2199.0,0.8693298193072564,0.7921428571428571,0.9995452478399272,0.1,2800,26,7.937731775260109,3.295836866004329,0.0092857142857142,3.065381948275103e-09,1.0,5.980837821960449,151.89393615722656,0.0,21,6.390115317738621,3.468680893673336,5.82713711801375,0.5233762010931968,0.2791016219843351,12.301213264465332,23.503577806456985,4.5038151154132695,1.796457704404937,6.998244892326536,4.7716901010883745,20.32636442975288,17.250381272313895,0.0030150171044239,0.0627159101768344,0.3180870831089193,0.2843386233842125,0.0,0.1066289198512289,0.2792686223983764,228.65067789970783,-0.8167516727893711,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0167142494549413,0.1555660226662185,0.1555660226662185
