dataset_id,algo,hyperparams_json,run_id,ami,silhouette,calinski_harabasz,davies_bouldin,n_clusters_found,noise_fraction,runtime_sec
openml_1510,SpectralClustering,"{""n_clusters"": 2, ""affinity"": ""nearest_neighbors""}",c5dfd3221b79,0.6622356894318955,0.3366526968118902,259.6633741474896,1.3160681862282089,2,0.0,0
openml_1510,SpectralClustering,"{""n_clusters"": 3, ""affinity"": ""nearest_neighbors""}",e3ae029f4d54,0.45210495049785354,0.28620548178569255,192.03683024530457,1.5720928555066396,3,0.0,0
openml_1510,SpectralClustering,"{""n_clusters"": 5, ""affinity"": ""nearest_neighbors""}",98d2a79e4c00,0.4106711417702395,0.10489888484543691,117.62558749359273,1.7541843339279442,5,0.0,0
openml_1510,SpectralClustering,"{""n_clusters"": 7, ""affinity"": ""nearest_neighbors""}",0481ef8f35a2,0.3578887044073476,0.10488757621960576,102.3127902914091,1.6035068740629312,7,0.0,0
openml_1510,SpectralClustering,"{""n_clusters"": 10, ""affinity"": ""nearest_neighbors""}",9a585386bc6d,0.3405995509676985,0.08280275507478928,83.85637042106501,1.9317588181004308,10,0.0,0
openml_1510,SpectralClustering,"{""n_clusters"": 15, ""affinity"": ""nearest_neighbors""}",971471268792,0.3018739077636742,0.06991711124563527,67.09935890821555,1.7858303823301211,15,0.0,0
openml_16,SpectralClustering,"{""n_clusters"": 2, ""affinity"": ""nearest_neighbors""}",c5dfd3221b79,0.22614471641963937,0.08752919889962366,85.39831425359306,2.906346185262084,2,0.0,0
openml_16,SpectralClustering,"{""n_clusters"": 3, ""affinity"": ""nearest_neighbors""}",e3ae029f4d54,0.40077961544598484,0.05566802241125288,83.29643259572454,2.9226758616010002,3,0.0,0
openml_16,SpectralClustering,"{""n_clusters"": 5, ""affinity"": ""nearest_neighbors""}",98d2a79e4c00,0.7181713520296099,0.06910010299304876,90.83932931271357,3.095877059034316,5,0.0,0
openml_16,SpectralClustering,"{""n_clusters"": 7, ""affinity"": ""nearest_neighbors""}",0481ef8f35a2,0.7969068610721105,0.07436517199933444,83.23255758359193,2.980714635116789,7,0.0,0
openml_16,SpectralClustering,"{""n_clusters"": 10, ""affinity"": ""nearest_neighbors""}",9a585386bc6d,0.7881112706620657,0.07137879721382397,73.18430640225051,2.700741463888594,10,0.0,0
openml_16,SpectralClustering,"{""n_clusters"": 15, ""affinity"": ""nearest_neighbors""}",971471268792,0.7635000757359572,0.0718697762876971,59.77477401961424,2.8047775869596987,15,0.0,0
openml_18,SpectralClustering,"{""n_clusters"": 2, ""affinity"": ""nearest_neighbors""}",c5dfd3221b79,0.235117225180074,0.14883502022858705,196.7870045831223,2.9699470913541073,2,0.0,0
openml_18,SpectralClustering,"{""n_clusters"": 3, ""affinity"": ""nearest_neighbors""}",e3ae029f4d54,0.5064223064915676,0.3262724749576533,1016.6147773260592,1.3448211469272298,3,0.0,0
openml_18,SpectralClustering,"{""n_clusters"": 5, ""affinity"": ""nearest_neighbors""}",98d2a79e4c00,0.5225496487414054,0.2360038065352569,373.8774168717032,1.5108017386761265,5,0.0,0
openml_18,SpectralClustering,"{""n_clusters"": 7, ""affinity"": ""nearest_neighbors""}",0481ef8f35a2,0.6079655490607544,0.38373702223181305,1078.4452291498144,1.1643593909799992,7,0.0,0
openml_18,SpectralClustering,"{""n_clusters"": 10, ""affinity"": ""nearest_neighbors""}",9a585386bc6d,0.622751992284696,0.3483258010617617,332.33989899394925,1.919153458270867,10,0.0,0
openml_18,SpectralClustering,"{""n_clusters"": 15, ""affinity"": ""nearest_neighbors""}",971471268792,0.6209269136660234,0.42602840073285225,2597.948211885262,0.8202260895095911,15,0.0,0
openml_188,SpectralClustering,"{""n_clusters"": 2, ""affinity"": ""nearest_neighbors""}",c5dfd3221b79,0.14139684110400288,0.09611060201007172,56.703776769006744,1.365377738341015,2,0.0,0
openml_188,SpectralClustering,"{""n_clusters"": 3, ""affinity"": ""nearest_neighbors""}",e3ae029f4d54,0.1285157817945865,0.1148956318633366,63.34505458412606,1.785282447416724,3,0.0,0
openml_188,SpectralClustering,"{""n_clusters"": 5, ""affinity"": ""nearest_neighbors""}",98d2a79e4c00,0.12347213455576421,0.08747467850463019,59.90940492509789,1.8551247823478145,5,0.0,0
openml_188,SpectralClustering,"{""n_clusters"": 7, ""affinity"": ""nearest_neighbors""}",0481ef8f35a2,0.11661641097424429,0.12169632945617984,53.8818081317163,1.8623897784749734,7,0.0,0
openml_188,SpectralClustering,"{""n_clusters"": 10, ""affinity"": ""nearest_neighbors""}",9a585386bc6d,0.15986681896904373,0.13065618839513973,48.22268139294572,1.7212152217776278,10,0.0,0
openml_188,SpectralClustering,"{""n_clusters"": 15, ""affinity"": ""nearest_neighbors""}",971471268792,0.2104372831875311,0.17006467195612332,52.89626294173865,1.5702795752969776,15,0.0,0
openml_22,SpectralClustering,"{""n_clusters"": 2, ""affinity"": ""nearest_neighbors""}",c5dfd3221b79,0.28363985536866426,0.11442398652810733,289.78861934887664,1.7462093521573863,2,0.0,0
openml_22,SpectralClustering,"{""n_clusters"": 3, ""affinity"": ""nearest_neighbors""}",e3ae029f4d54,0.3556029565032401,0.09315071467195846,208.55969616551,1.8150382751719878,3,0.0,0
openml_22,SpectralClustering,"{""n_clusters"": 5, ""affinity"": ""nearest_neighbors""}",98d2a79e4c00,0.5620180462869251,0.10388891283196093,234.36572977273002,2.031645667768179,5,0.0,0
openml_22,SpectralClustering,"{""n_clusters"": 7, ""affinity"": ""nearest_neighbors""}",0481ef8f35a2,0.6458222941890813,0.11633631165516387,223.92735996260373,1.9971006648207417,7,0.0,0
openml_22,SpectralClustering,"{""n_clusters"": 10, ""affinity"": ""nearest_neighbors""}",9a585386bc6d,0.6296586732562318,0.1039366452825229,182.53338561272793,1.8463209153139726,10,0.0,0
openml_22,SpectralClustering,"{""n_clusters"": 15, ""affinity"": ""nearest_neighbors""}",971471268792,0.6449079650832075,0.11782136520729627,160.0806290621795,1.9214330071396157,15,0.0,0
openml_23,SpectralClustering,"{""n_clusters"": 2, ""affinity"": ""nearest_neighbors""}",c5dfd3221b79,0.003778546318382218,0.27780381065561965,148.567692068475,2.2560987012550124,2,0.0,0
openml_23,SpectralClustering,"{""n_clusters"": 3, ""affinity"": ""nearest_neighbors""}",e3ae029f4d54,0.018074461296077857,0.233638553856829,266.6676429053579,1.4306457891506665,3,0.0,0
openml_23,SpectralClustering,"{""n_clusters"": 5, ""affinity"": ""nearest_neighbors""}",98d2a79e4c00,0.015086941102862602,0.210758789329541,216.00410434332775,1.6049038284028025,5,0.0,0
openml_23,SpectralClustering,"{""n_clusters"": 7, ""affinity"": ""nearest_neighbors""}",0481ef8f35a2,0.021507787298316927,0.11046454478148848,207.18449476935487,1.5496704425692254,7,0.0,0
openml_23,SpectralClustering,"{""n_clusters"": 10, ""affinity"": ""nearest_neighbors""}",9a585386bc6d,0.023809129661137296,0.12389558536004938,188.69204999857178,1.5175053952939188,10,0.0,0
openml_23,SpectralClustering,"{""n_clusters"": 15, ""affinity"": ""nearest_neighbors""}",971471268792,0.023820165144935845,0.08045541337619419,139.80701167214153,1.5471744703408608,15,0.0,0
openml_23381,SpectralClustering,"{""n_clusters"": 2, ""affinity"": ""nearest_neighbors""}",c5dfd3221b79,-0.0010489066634901756,0.38879496405885744,304.37428117076126,0.9681669419113083,2,0.0,0
openml_23381,SpectralClustering,"{""n_clusters"": 3, ""affinity"": ""nearest_neighbors""}",e3ae029f4d54,-0.002271240609876732,-0.1879592294376613,69.68045975209397,1.2836521614000975,3,0.0,0
openml_23381,SpectralClustering,"{""n_clusters"": 5, ""affinity"": ""nearest_neighbors""}",98d2a79e4c00,-0.0018504655843196403,0.18266258779328007,156.1660642129773,1.926205932913795,5,0.0,0
openml_23381,SpectralClustering,"{""n_clusters"": 7, ""affinity"": ""nearest_neighbors""}",0481ef8f35a2,0.0025016096765891277,0.5116882298809636,71.78084707095461,0.8594281417054308,7,0.0,0
openml_23381,SpectralClustering,"{""n_clusters"": 10, ""affinity"": ""nearest_neighbors""}",9a585386bc6d,-0.0002620724427739417,0.9565325945526651,44674.544666247435,0.34367534394394295,10,0.0,0
openml_23381,SpectralClustering,"{""n_clusters"": 15, ""affinity"": ""nearest_neighbors""}",971471268792,0.0016240908524057206,0.7512916666895223,204431.66929112904,0.2042718067954899,15,0.0,0
openml_29,SpectralClustering,"{""n_clusters"": 2, ""affinity"": ""nearest_neighbors""}",c5dfd3221b79,-0.00019659310709979353,0.16208843985954263,68.73793276757732,1.7305478747242862,2,0.0,0
openml_29,SpectralClustering,"{""n_clusters"": 3, ""affinity"": ""nearest_neighbors""}",e3ae029f4d54,0.041085847379216715,0.10530316740291912,79.01632045023679,1.6897765789899715,3,0.0,0
openml_29,SpectralClustering,"{""n_clusters"": 5, ""affinity"": ""nearest_neighbors""}",98d2a79e4c00,0.06741551623455869,0.13767620955891338,95.20707830517094,1.427455101623707,5,0.0,0
openml_29,SpectralClustering,"{""n_clusters"": 7, ""affinity"": ""nearest_neighbors""}",0481ef8f35a2,0.08123626415265123,0.0879509073502478,85.16610569413017,1.4377471417367969,7,0.0,0
openml_29,SpectralClustering,"{""n_clusters"": 10, ""affinity"": ""nearest_neighbors""}",9a585386bc6d,0.08568699265362863,0.0989062650538269,69.71524764159797,1.5248252846051868,10,0.0,0
openml_29,SpectralClustering,"{""n_clusters"": 15, ""affinity"": ""nearest_neighbors""}",971471268792,0.08496468240250295,0.06880499951743624,52.73204969435126,1.4425172177260548,15,0.0,0
openml_31,SpectralClustering,"{""n_clusters"": 2, ""affinity"": ""nearest_neighbors""}",c5dfd3221b79,-0.0009557807213308458,0.25779663561934635,172.9195659167163,1.6514752835548983,2,0.0,0
openml_31,SpectralClustering,"{""n_clusters"": 3, ""affinity"": ""nearest_neighbors""}",e3ae029f4d54,0.0001664518971833085,0.17096102097651744,161.5463551497785,1.9993809721372768,3,0.0,0
openml_31,SpectralClustering,"{""n_clusters"": 5, ""affinity"": ""nearest_neighbors""}",98d2a79e4c00,0.001356681849178427,0.0390901206678121,122.41893210575157,1.8312709138636276,5,0.0,0
openml_31,SpectralClustering,"{""n_clusters"": 7, ""affinity"": ""nearest_neighbors""}",0481ef8f35a2,0.0016426256854295534,0.04183646497688102,99.96289105214991,1.845599822968053,7,0.0,0
openml_31,SpectralClustering,"{""n_clusters"": 10, ""affinity"": ""nearest_neighbors""}",9a585386bc6d,0.011326793293423126,0.09824045948776723,118.82872384159857,1.6157353258821427,10,0.0,0
openml_31,SpectralClustering,"{""n_clusters"": 15, ""affinity"": ""nearest_neighbors""}",971471268792,0.010603479910164372,0.10665465920126764,93.81134970084305,1.426190543044075,15,0.0,0
openml_38,SpectralClustering,"{""n_clusters"": 2, ""affinity"": ""nearest_neighbors""}",c5dfd3221b79,0.019262259651349253,0.2701199601289132,878.4206140846136,1.5949587751544738,2,0.0,0
openml_38,SpectralClustering,"{""n_clusters"": 3, ""affinity"": ""nearest_neighbors""}",e3ae029f4d54,0.027272153373847856,0.22886339297153974,750.8375048948833,1.4325800344218518,3,0.0,0
openml_38,SpectralClustering,"{""n_clusters"": 5, ""affinity"": ""nearest_neighbors""}",98d2a79e4c00,0.023484583469133714,0.2100444628860348,797.6436824445099,1.2331764858313277,5,0.0,0
openml_38,SpectralClustering,"{""n_clusters"": 7, ""affinity"": ""nearest_neighbors""}",0481ef8f35a2,0.05764757668574287,0.00019663534790612369,660.3980897329153,1.426997047312222,7,0.0,0
openml_38,SpectralClustering,"{""n_clusters"": 10, ""affinity"": ""nearest_neighbors""}",9a585386bc6d,0.06046525537853007,-0.10171494539416219,533.3948315562247,1.7706995588648486,10,0.0,0
openml_38,SpectralClustering,"{""n_clusters"": 15, ""affinity"": ""nearest_neighbors""}",971471268792,0.07024173360438556,-0.00019848077310468884,468.1959102525443,1.3927108347932455,15,0.0,0
openml_40670,SpectralClustering,"{""n_clusters"": 2, ""affinity"": ""nearest_neighbors""}",c5dfd3221b79,0.008753162452298393,0.019389164031558714,10.465887017686924,1.3176688768065772,2,0.0,0
openml_40670,SpectralClustering,"{""n_clusters"": 3, ""affinity"": ""nearest_neighbors""}",e3ae029f4d54,0.014007714445750401,-0.002952494033324299,9.528326642186762,1.4260046478166177,3,0.0,0
openml_40670,SpectralClustering,"{""n_clusters"": 5, ""affinity"": ""nearest_neighbors""}",98d2a79e4c00,0.03387409260821539,-0.022081073937933952,9.555707950176071,1.822342140465763,5,0.0,0
openml_40670,SpectralClustering,"{""n_clusters"": 7, ""affinity"": ""nearest_neighbors""}",0481ef8f35a2,0.04905065163774563,-0.03779817655752716,9.404225819152712,1.9465302875223003,7,0.0,0
openml_40670,SpectralClustering,"{""n_clusters"": 10, ""affinity"": ""nearest_neighbors""}",9a585386bc6d,0.06865227759169912,-0.04068557955572722,8.597792371444335,2.081279469648121,10,0.0,0
openml_40670,SpectralClustering,"{""n_clusters"": 15, ""affinity"": ""nearest_neighbors""}",971471268792,0.16679149853421624,-0.03521573213796008,9.949673666625165,2.8616727898995244,15,0.0,0
openml_40701,SpectralClustering,"{""n_clusters"": 2, ""affinity"": ""nearest_neighbors""}",c5dfd3221b79,0.00023612438824921483,0.10959317581018811,431.8065111982335,3.1897101436003257,2,0.0,0
openml_40701,SpectralClustering,"{""n_clusters"": 3, ""affinity"": ""nearest_neighbors""}",e3ae029f4d54,0.052497683809893766,0.12503376715853123,394.6682565601948,2.505974020748841,3,0.0,0
openml_40701,SpectralClustering,"{""n_clusters"": 5, ""affinity"": ""nearest_neighbors""}",98d2a79e4c00,0.039201230578151176,0.08608153869489359,270.13744274109905,2.8697290763076033,5,0.0,0
openml_40701,SpectralClustering,"{""n_clusters"": 7, ""affinity"": ""nearest_neighbors""}",0481ef8f35a2,0.030802937152993717,0.07244150161801181,236.34547487656224,3.0774605088029747,7,0.0,0
openml_40701,SpectralClustering,"{""n_clusters"": 10, ""affinity"": ""nearest_neighbors""}",9a585386bc6d,0.028310077696751666,0.05589457949781346,210.8270901734883,2.700666410062488,10,0.0,0
openml_40701,SpectralClustering,"{""n_clusters"": 15, ""affinity"": ""nearest_neighbors""}",971471268792,0.02582716002876022,0.05680154829664224,161.14860784125125,2.8066945833616823,15,0.0,0
openml_40966,SpectralClustering,"{""n_clusters"": 2, ""affinity"": ""nearest_neighbors""}",c5dfd3221b79,0.3585635819483124,0.09833285561814728,112.3390383526463,2.8470032920630923,2,0.0,0
openml_40966,SpectralClustering,"{""n_clusters"": 3, ""affinity"": ""nearest_neighbors""}",e3ae029f4d54,0.36572594375771283,0.1065336145131364,85.38608323308057,2.223324193208596,3,0.0,0
openml_40966,SpectralClustering,"{""n_clusters"": 5, ""affinity"": ""nearest_neighbors""}",98d2a79e4c00,0.34339598534121235,0.07884645500165006,55.651599719460386,1.7711189868516883,5,0.0,0
openml_40966,SpectralClustering,"{""n_clusters"": 7, ""affinity"": ""nearest_neighbors""}",0481ef8f35a2,0.41107689300157013,0.0790331121670332,54.608292422897314,2.066561418880906,7,0.0,0
openml_40966,SpectralClustering,"{""n_clusters"": 10, ""affinity"": ""nearest_neighbors""}",9a585386bc6d,0.4511144325663948,0.08179198743603809,57.01363627618279,2.0632203815001544,10,0.0,0
openml_40966,SpectralClustering,"{""n_clusters"": 15, ""affinity"": ""nearest_neighbors""}",971471268792,0.45635164542225753,0.07452665953366991,53.05895767617717,2.0104318697789485,15,0.0,0
openml_40975,SpectralClustering,"{""n_clusters"": 2, ""affinity"": ""nearest_neighbors""}",c5dfd3221b79,-0.0003716560926898797,0.1074251685307675,119.6237613984949,2.7650546368378843,2,0.0,0
openml_40975,SpectralClustering,"{""n_clusters"": 3, ""affinity"": ""nearest_neighbors""}",e3ae029f4d54,0.044748647072711194,0.1872964361890474,247.66759146026422,1.8538834270542541,3,0.0,0
openml_40975,SpectralClustering,"{""n_clusters"": 5, ""affinity"": ""nearest_neighbors""}",98d2a79e4c00,0.033666436601131514,0.4282769435799735,461.73920485403477,1.4760354768288735,5,0.0,0
openml_40975,SpectralClustering,"{""n_clusters"": 7, ""affinity"": ""nearest_neighbors""}",0481ef8f35a2,0.06304367206483018,0.7662054706455201,2772.722058517536,0.4518402226712599,7,0.0,0
openml_40975,SpectralClustering,"{""n_clusters"": 10, ""affinity"": ""nearest_neighbors""}",9a585386bc6d,0.09327577363427214,0.9212962962962963,9518.106648888299,2.2468502221470046,10,0.0,0
openml_40975,SpectralClustering,"{""n_clusters"": 15, ""affinity"": ""nearest_neighbors""}",971471268792,0.09479954025797942,0.9305555555555556,7774.305099689777,3.1359688978884246,15,0.0,0
openml_40979,SpectralClustering,"{""n_clusters"": 2, ""affinity"": ""nearest_neighbors""}",c5dfd3221b79,0.3684935384851384,0.10398400315947687,221.49916852166658,2.7015645333952047,2,0.0,0
openml_40979,SpectralClustering,"{""n_clusters"": 3, ""affinity"": ""nearest_neighbors""}",e3ae029f4d54,0.543451097172576,0.095903296653269,195.4829796165794,2.899469427213413,3,0.0,0
openml_40979,SpectralClustering,"{""n_clusters"": 5, ""affinity"": ""nearest_neighbors""}",98d2a79e4c00,0.7399771196850865,0.07719668469730695,137.93478907525702,2.8401482642243137,5,0.0,0
openml_40979,SpectralClustering,"{""n_clusters"": 7, ""affinity"": ""nearest_neighbors""}",0481ef8f35a2,0.8387038597784574,0.10947173121465655,144.62823174697667,2.464984932807865,7,0.0,0
openml_40979,SpectralClustering,"{""n_clusters"": 10, ""affinity"": ""nearest_neighbors""}",9a585386bc6d,0.8648048120224803,0.1303298461805048,133.00040843371542,2.2412554591288605,10,0.0,0
openml_40979,SpectralClustering,"{""n_clusters"": 15, ""affinity"": ""nearest_neighbors""}",971471268792,0.8446070673541379,0.12342898633948016,109.94258994015392,2.2017884977181668,15,0.0,0
openml_40982,SpectralClustering,"{""n_clusters"": 2, ""affinity"": ""nearest_neighbors""}",c5dfd3221b79,0.2792348168668866,0.2973792483838534,498.5299031390109,1.1599215485321601,2,0.0,0
openml_40982,SpectralClustering,"{""n_clusters"": 3, ""affinity"": ""nearest_neighbors""}",e3ae029f4d54,0.2804834609210043,0.20452257833088533,302.3231437982496,1.0412416990231865,3,0.0,0
openml_40982,SpectralClustering,"{""n_clusters"": 5, ""affinity"": ""nearest_neighbors""}",98d2a79e4c00,0.29583549033012535,0.16516973995031822,236.2028205248221,1.5432227881084248,5,0.0,0
openml_40982,SpectralClustering,"{""n_clusters"": 7, ""affinity"": ""nearest_neighbors""}",0481ef8f35a2,0.2987265269446846,0.13712478824143365,167.91721331880692,1.7157501078677981,7,0.0,0
openml_40982,SpectralClustering,"{""n_clusters"": 10, ""affinity"": ""nearest_neighbors""}",9a585386bc6d,0.30509768481568245,0.1558735302664285,148.290749747406,1.442046733196,10,0.0,0
openml_40982,SpectralClustering,"{""n_clusters"": 15, ""affinity"": ""nearest_neighbors""}",971471268792,0.33644830348151045,0.1181736674274504,142.88679044222152,1.6256113525453162,15,0.0,0
openml_40983,SpectralClustering,"{""n_clusters"": 2, ""affinity"": ""nearest_neighbors""}",c5dfd3221b79,0.026200489082567054,0.17155864489169864,870.984423399905,1.518467832809702,2,0.0,0
openml_40983,SpectralClustering,"{""n_clusters"": 3, ""affinity"": ""nearest_neighbors""}",e3ae029f4d54,0.02279270210431146,0.22442785757031727,1472.1872412701407,1.3051194395726518,3,0.0,0
openml_40983,SpectralClustering,"{""n_clusters"": 5, ""affinity"": ""nearest_neighbors""}",98d2a79e4c00,0.018918651890854787,0.19907616465838504,1194.0557585846723,1.3220022872390065,5,0.0,0
openml_40983,SpectralClustering,"{""n_clusters"": 7, ""affinity"": ""nearest_neighbors""}",0481ef8f35a2,0.02076071557426079,0.1705893865849934,1002.0799208332015,1.2899680515221503,7,0.0,0
openml_40983,SpectralClustering,"{""n_clusters"": 10, ""affinity"": ""nearest_neighbors""}",9a585386bc6d,0.01658452486676583,0.18018754368496287,910.1299055246947,1.2023366040734806,10,0.0,0
openml_40983,SpectralClustering,"{""n_clusters"": 15, ""affinity"": ""nearest_neighbors""}",971471268792,0.0185534474513154,0.178293588835293,871.1840524401586,1.1221993586922672,15,0.0,0
openml_40984,SpectralClustering,"{""n_clusters"": 2, ""affinity"": ""nearest_neighbors""}",c5dfd3221b79,0.0307895368770963,-0.005178362653844143,40.323638474344676,0.9286993253286352,2,0.0,0
openml_40984,SpectralClustering,"{""n_clusters"": 3, ""affinity"": ""nearest_neighbors""}",e3ae029f4d54,0.20929130039076246,0.12268973649506884,182.13419064567776,2.032941759863119,3,0.0,0
openml_40984,SpectralClustering,"{""n_clusters"": 5, ""affinity"": ""nearest_neighbors""}",98d2a79e4c00,0.1752938297225836,-0.07145624692977716,88.64921278637107,1.3606181408977787,5,0.0,0
openml_40984,SpectralClustering,"{""n_clusters"": 7, ""affinity"": ""nearest_neighbors""}",0481ef8f35a2,0.35540928420180723,-0.151061847071741,112.64175511981804,1.4057694894839368,7,0.0,0
openml_40984,SpectralClustering,"{""n_clusters"": 10, ""affinity"": ""nearest_neighbors""}",9a585386bc6d,0.6272636467740313,0.24510420931715424,402.34161919933115,1.00836760013418,10,0.0,0
openml_40984,SpectralClustering,"{""n_clusters"": 15, ""affinity"": ""nearest_neighbors""}",971471268792,0.5633386826435617,0.2827375583082762,316.2983960965012,1.1673646272638967,15,0.0,0
openml_40994,SpectralClustering,"{""n_clusters"": 2, ""affinity"": ""nearest_neighbors""}",c5dfd3221b79,0.019802059473933372,0.026447270058354993,15.658707346606413,4.842994182697779,2,0.0,0
openml_40994,SpectralClustering,"{""n_clusters"": 3, ""affinity"": ""nearest_neighbors""}",e3ae029f4d54,0.012595320524148084,0.021836770340665532,14.531838169263343,4.900497195797166,3,0.0,0
openml_40994,SpectralClustering,"{""n_clusters"": 5, ""affinity"": ""nearest_neighbors""}",98d2a79e4c00,0.011966964880127395,0.02591883841535116,14.079060987084697,4.072220586845544,5,0.0,0
openml_40994,SpectralClustering,"{""n_clusters"": 7, ""affinity"": ""nearest_neighbors""}",0481ef8f35a2,0.01642786458139063,0.0211097324837772,12.68284668758427,3.680145294360144,7,0.0,0
openml_40994,SpectralClustering,"{""n_clusters"": 10, ""affinity"": ""nearest_neighbors""}",9a585386bc6d,0.008527776169349355,0.022641400744496262,11.674504134479282,3.248226927500314,10,0.0,0
openml_40994,SpectralClustering,"{""n_clusters"": 15, ""affinity"": ""nearest_neighbors""}",971471268792,0.02265592659799674,0.029628838929546958,10.660535448196699,2.8313444632316327,15,0.0,0
openml_44,SpectralClustering,"{""n_clusters"": 2, ""affinity"": ""nearest_neighbors""}",c5dfd3221b79,0.003156134491667717,0.40449705098257394,33.776064792492235,0.4553206045366878,2,0.0,0
openml_44,SpectralClustering,"{""n_clusters"": 3, ""affinity"": ""nearest_neighbors""}",e3ae029f4d54,0.029826757900467408,0.07794124822598382,36.18907359736281,1.5192927548580428,3,0.0,0
openml_44,SpectralClustering,"{""n_clusters"": 5, ""affinity"": ""nearest_neighbors""}",98d2a79e4c00,0.033290981625864344,0.013696051513358742,32.00448886806176,0.7746251987742416,5,0.0,0
openml_44,SpectralClustering,"{""n_clusters"": 7, ""affinity"": ""nearest_neighbors""}",0481ef8f35a2,0.043078809279163154,0.03194390515401655,50.025796342764664,0.6936816127046214,7,0.0,0
openml_44,SpectralClustering,"{""n_clusters"": 10, ""affinity"": ""nearest_neighbors""}",9a585386bc6d,0.059188175924897175,-0.21193797575859832,82.83164014526548,1.0719904817161203,10,0.0,0
openml_44,SpectralClustering,"{""n_clusters"": 15, ""affinity"": ""nearest_neighbors""}",971471268792,0.10657552745728807,-0.2640765045701366,71.20450722779592,1.155958868629736,15,0.0,0
openml_469,SpectralClustering,"{""n_clusters"": 2, ""affinity"": ""nearest_neighbors""}",c5dfd3221b79,-6.053109735646391e-05,0.06729061574113361,36.437503543326265,3.2870383991531615,2,0.0,0
openml_469,SpectralClustering,"{""n_clusters"": 3, ""affinity"": ""nearest_neighbors""}",e3ae029f4d54,0.009588065235096232,0.041224548462369205,63.18870196976363,3.283495665952552,3,0.0,0
openml_469,SpectralClustering,"{""n_clusters"": 5, ""affinity"": ""nearest_neighbors""}",98d2a79e4c00,-8.340194209587368e-06,-0.28598482887761756,25.617995727592792,2.1411232941933793,5,0.0,0
openml_469,SpectralClustering,"{""n_clusters"": 7, ""affinity"": ""nearest_neighbors""}",0481ef8f35a2,0.0031547095318082636,-0.2973394221700893,20.9527139823766,2.388922138856856,7,0.0,0
openml_469,SpectralClustering,"{""n_clusters"": 10, ""affinity"": ""nearest_neighbors""}",9a585386bc6d,0.008341896215412129,-0.18458950742681074,42.82734745905072,3.1811882323237497,10,0.0,0
openml_469,SpectralClustering,"{""n_clusters"": 15, ""affinity"": ""nearest_neighbors""}",971471268792,0.01204769048593819,-0.22226400048789832,32.01037019301968,1.7751967196571858,15,0.0,0
openml_6332,SpectralClustering,"{""n_clusters"": 2, ""affinity"": ""nearest_neighbors""}",c5dfd3221b79,0.002135017551659897,0.2179839485406099,21.977054752791652,1.3955731518903245,2,0.0,0
openml_6332,SpectralClustering,"{""n_clusters"": 3, ""affinity"": ""nearest_neighbors""}",e3ae029f4d54,0.015370614920774772,0.21290122895044136,20.063613657738085,1.3848894744252764,3,0.0,0
openml_6332,SpectralClustering,"{""n_clusters"": 5, ""affinity"": ""nearest_neighbors""}",98d2a79e4c00,0.0343877274569596,0.1032538263721486,27.045999324940784,1.851147496997374,5,0.0,0
openml_6332,SpectralClustering,"{""n_clusters"": 7, ""affinity"": ""nearest_neighbors""}",0481ef8f35a2,0.026798600338616595,0.08021795650124144,29.444694895803178,2.244456985093653,7,0.0,0
openml_6332,SpectralClustering,"{""n_clusters"": 10, ""affinity"": ""nearest_neighbors""}",9a585386bc6d,0.03493984900741285,0.07261987889719511,25.399999049437827,2.3216450833668376,10,0.0,0
openml_6332,SpectralClustering,"{""n_clusters"": 15, ""affinity"": ""nearest_neighbors""}",971471268792,0.057523565351714455,0.06932307564163731,21.52434107666743,2.2541076334030308,15,0.0,0
synth_aniso_10d_6k,SpectralClustering,"{""n_clusters"": 2, ""affinity"": ""nearest_neighbors""}",c5dfd3221b79,0.40075006720051454,0.18613034390531236,203.30627491700398,1.2548387164451253,2,0.0,0
synth_aniso_10d_6k,SpectralClustering,"{""n_clusters"": 3, ""affinity"": ""nearest_neighbors""}",e3ae029f4d54,0.7207820884833896,0.2396588680321,199.9173452500696,2.08512445169278,3,0.0,0
synth_aniso_10d_6k,SpectralClustering,"{""n_clusters"": 5, ""affinity"": ""nearest_neighbors""}",98d2a79e4c00,0.9307343690151829,0.43626297305884215,440.29335009652317,1.1884887899709846,5,0.0,0
synth_aniso_10d_6k,SpectralClustering,"{""n_clusters"": 7, ""affinity"": ""nearest_neighbors""}",0481ef8f35a2,0.815649466016296,0.19265495453266895,215.15544665579245,1.537092212128819,7,0.0,0
synth_aniso_10d_6k,SpectralClustering,"{""n_clusters"": 10, ""affinity"": ""nearest_neighbors""}",9a585386bc6d,0.8925211404628887,0.40241800719809295,932.5597028203206,1.2018564642941878,10,0.0,0
synth_aniso_10d_6k,SpectralClustering,"{""n_clusters"": 15, ""affinity"": ""nearest_neighbors""}",971471268792,0.8144987325738307,0.25468272644003714,705.7286906640402,1.5657835376025757,15,0.0,0
synth_aniso_2d_4k,SpectralClustering,"{""n_clusters"": 2, ""affinity"": ""nearest_neighbors""}",c5dfd3221b79,0.576340606205858,0.41080293861095546,348.40279271147426,0.7488815831002674,2,0.0,0
synth_aniso_2d_4k,SpectralClustering,"{""n_clusters"": 3, ""affinity"": ""nearest_neighbors""}",e3ae029f4d54,0.856697738452556,0.434052463555481,515.5714202839023,2.8533513955955123,3,0.0,0
